,CustomerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Gender,SeniorCitizen,Partner,Dependents,MultipleLines,ChurnRate
963,1396-QWFBJ,2018-01-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),74.05,1565.7,Fiber optic,No,Yes,No,No,No,No,Female,0,Yes,Yes,No,1
964,1397-XKKWR,2019-07-01,,One year,No,Mailed check,35.3,264.8,DSL,Yes,No,Yes,No,No,No,Male,0,No,No,,0
965,1399-OUPJN,2015-05-01,,Two year,No,Bank transfer (automatic),19.75,1272.05,,,,,,,,Female,0,Yes,Yes,No,0
966,1399-UBQIU,2019-03-01,,Month-to-month,Yes,Electronic check,69.35,712.25,DSL,No,No,Yes,No,Yes,Yes,Male,0,No,No,No,0
967,1400-MMYXY,2019-09-01,2019-12-01,Month-to-month,Yes,Electronic check,105.9,334.65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
968,1400-WIVLL,2015-05-01,,Two year,No,Electronic check,107.95,5969.85,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
969,1401-FTHFQ,2018-03-01,,One year,Yes,Credit card (automatic),20.0,445.3,,,,,,,,Male,0,Yes,Yes,No,0
970,1402-PTHGN,2018-08-01,,One year,Yes,Mailed check,61.5,1087.45,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,0
971,1403-GYAFU,2014-04-01,,Two year,No,Credit card (automatic),20.05,1360.25,,,,,,,,Male,0,Yes,Yes,No,0
972,1403-LKLIK,2017-05-01,,One year,No,Mailed check,20.1,579.4,,,,,,,,Female,0,Yes,Yes,No,0
973,1406-PUQVY,2020-01-01,,Month-to-month,Yes,Electronic check,49.9,49.9,DSL,No,Yes,No,No,No,No,Male,0,No,Yes,No,0
974,1407-DIGZV,2019-11-01,,Two year,No,Mailed check,19.1,52.0,,,,,,,,Female,0,Yes,Yes,No,0
975,1409-PHXTF,2015-08-01,,Two year,Yes,Electronic check,110.45,6077.75,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
976,1410-RSCMR,2019-07-01,,Month-to-month,Yes,Credit card (automatic),71.35,515.75,DSL,Yes,No,Yes,Yes,No,Yes,Male,0,Yes,Yes,No,0
977,1414-YADCW,2014-04-01,,Two year,No,Bank transfer (automatic),84.6,5706.2,Fiber optic,Yes,Yes,No,Yes,No,No,Male,0,Yes,No,No,0
978,1415-YFWLT,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,89.3,89.3,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,No,1
979,1421-HCERK,2017-08-01,,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,1,Yes,No,Yes,0
980,1422-DGUBX,2017-06-01,,One year,Yes,Electronic check,79.25,2619.15,Fiber optic,No,No,No,Yes,No,No,Male,0,Yes,No,Yes,0
981,1423-BMPBQ,2020-01-01,,Month-to-month,Yes,Mailed check,19.0,19.0,,,,,,,,Female,0,Yes,Yes,No,0
982,1427-VERSM,2015-06-01,,Month-to-month,Yes,Electronic check,98.7,5669.5,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
983,1428-GTBJJ,2018-12-01,2019-11-01,Month-to-month,Yes,Electronic check,74.55,824.75,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No,1
984,1428-IEDPR,2015-10-01,,Two year,Yes,Electronic check,109.3,5731.4,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
985,1429-UYJSV,2019-02-01,,One year,No,Mailed check,19.7,260.9,,,,,,,,Female,0,No,No,No,0
986,1430-SFQSA,2017-09-01,,One year,No,Mailed check,35.6,1072.6,DSL,Yes,No,No,Yes,No,No,Male,0,No,No,,0
987,1431-AIDJQ,2017-05-01,,Two year,No,Credit card (automatic),82.1,2603.1,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
988,1431-CYWMH,2018-04-01,,Month-to-month,No,Bank transfer (automatic),19.05,454.05,,,,,,,,Female,0,Yes,Yes,No,0
989,1432-FPAXX,2017-05-01,2019-10-01,Month-to-month,Yes,Electronic check,30.6,856.35,DSL,No,Yes,No,No,No,No,Female,0,No,No,,1
990,1436-ZMJAN,2019-04-01,,Month-to-month,Yes,Credit card (automatic),67.8,653.15,DSL,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,No,0
991,1439-LCGVL,2017-12-01,,One year,No,Mailed check,19.2,459.6,,,,,,,,Female,0,Yes,No,No,0
992,1442-BQPVU,2019-01-01,,Month-to-month,No,Electronic check,29.15,357.15,DSL,No,Yes,No,No,No,No,Female,0,No,No,,0
993,1442-OKRJE,2014-08-01,,One year,Yes,Bank transfer (automatic),103.15,7031.3,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No,0
994,1444-VVSGW,2014-03-01,2020-01-01,One year,No,Credit card (automatic),115.65,7968.85,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,1
995,1447-GIQMR,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,69.15,69.15,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,1
996,1447-PJGGA,2015-02-01,2019-11-01,Two year,Yes,Electronic check,95.25,5464.65,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,No,1
997,1448-CYWKC,2015-04-01,,One year,Yes,Credit card (automatic),105.2,6225.4,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
998,1448-PWKYE,2019-12-01,2020-01-01,Month-to-month,No,Electronic check,80.0,80.0,Fiber optic,No,No,No,No,No,Yes,Male,0,Yes,Yes,No,1
999,1449-XQEMT,2019-09-01,2019-12-01,Month-to-month,Yes,Mailed check,19.8,58.15,,,,,,,,Male,0,No,No,No,1
1000,1450-GALXR,2019-01-01,2019-11-01,Month-to-month,Yes,Electronic check,98.5,1058.25,Fiber optic,No,No,No,Yes,Yes,Yes,Female,0,No,No,Yes,1
1001,1450-SKCVI,2015-05-01,2020-01-01,Month-to-month,Yes,Electronic check,73.85,4092.85,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,No,1
1002,1452-KIOVK,2018-04-01,,Month-to-month,Yes,Credit card (automatic),89.1,1949.4,Fiber optic,No,Yes,No,No,Yes,No,Male,0,No,Yes,Yes,0
1003,1452-UZOSF,2014-02-01,,Two year,Yes,Credit card (automatic),106.1,7548.6,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,0,Yes,Yes,Yes,0
1004,1452-VOQCH,2020-01-01,,Month-to-month,Yes,Electronic check,75.1,75.1,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
1005,1452-XRSJV,2016-11-01,,Month-to-month,No,Credit card (automatic),51.05,2066.0,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,0
1006,1453-RZFON,2020-01-01,,Month-to-month,No,Mailed check,49.9,49.9,DSL,Yes,No,No,No,No,No,Female,0,No,Yes,No,0
1007,1455-ESIQH,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,89.1,89.1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,1
1008,1455-HFBXA,2015-10-01,,Two year,Yes,Credit card (automatic),91.6,4627.8,Fiber optic,Yes,No,Yes,Yes,No,No,Male,0,Yes,No,Yes,0
1009,1455-UGQVH,2019-01-01,2019-11-01,Month-to-month,Yes,Electronic check,98.5,1037.75,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,1
1010,1456-TWCGB,2019-10-01,,Month-to-month,No,Mailed check,49.25,208.45,DSL,No,Yes,No,No,No,No,Male,0,No,No,No,0
1011,1459-QNFQT,2014-04-01,,Two year,No,Bank transfer (automatic),59.5,4144.8,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,,0
1012,1460-UZPRJ,2015-02-01,,Two year,No,Mailed check,19.95,1258.15,,,,,,,,Male,0,Yes,No,No,0
1013,1465-LNTLJ,2019-06-01,,Month-to-month,Yes,Credit card (automatic),64.4,581.7,DSL,No,No,Yes,Yes,No,Yes,Male,1,Yes,No,No,0
1014,1465-VINDH,2019-02-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
1015,1465-WCZVT,2019-11-01,,Month-to-month,No,Mailed check,19.65,60.65,,,,,,,,Female,0,Yes,Yes,No,0
1016,1468-DEFNC,2014-10-01,,Two year,Yes,Bank transfer (automatic),24.4,1548.65,,,,,,,,Male,1,Yes,Yes,Yes,0
1017,1469-LBJQJ,2014-08-01,,Month-to-month,Yes,Electronic check,105.2,6936.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
1018,1470-PSXNM,2016-01-01,,One year,Yes,Electronic check,93.65,4520.15,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,Yes,Yes,0
1019,1471-GIQKQ,2020-01-01,,Month-to-month,No,Electronic check,49.95,49.95,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,0
1020,1472-TNCWL,2017-02-01,,Month-to-month,Yes,Electronic check,94.7,3512.5,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,Yes,No,0
1021,1474-JUWSM,2015-04-01,,One year,Yes,Electronic check,68.4,3972.25,DSL,Yes,No,No,Yes,No,Yes,Female,0,Yes,No,Yes,0
1022,1475-VWVDO,2019-07-01,,Month-to-month,Yes,Electronic check,74.9,490.55,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,No,0
1023,1478-VPOAD,2020-01-01,,Month-to-month,No,Electronic check,43.8,43.8,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
1024,1480-BKXGA,2014-02-01,,Two year,Yes,Bank transfer (automatic),116.05,8404.9,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
1025,1480-IVEVR,2017-03-01,,One year,Yes,Bank transfer (automatic),81.6,2815.25,Fiber optic,No,No,Yes,No,No,No,Male,1,Yes,No,Yes,0
1026,1481-ZUWZA,2017-08-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),94.5,2659.4,Fiber optic,Yes,Yes,No,No,No,Yes,Male,0,No,No,Yes,1
1027,1482-OXZSY,2017-08-01,,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,No,No,Yes,0
1028,1485-YDHMM,2015-10-01,,Month-to-month,Yes,Bank transfer (automatic),93.25,4631.7,Fiber optic,No,Yes,No,Yes,No,Yes,Male,0,Yes,Yes,Yes,0
1029,1488-PBLJN,2014-02-01,,Two year,Yes,Bank transfer (automatic),116.85,8477.7,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
1030,1488-SYSFC,2017-07-01,,Month-to-month,Yes,Electronic check,20.65,702.05,,,,,,,,Male,0,Yes,Yes,No,0
1031,1492-KGETH,2014-04-01,,One year,No,Bank transfer (automatic),78.35,5445.95,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes,0
1032,1492-QGCLU,2015-09-01,,Month-to-month,No,Electronic check,85.7,4616.1,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
1033,1493-AMTIE,2019-10-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,,,,,,,,Male,0,No,No,No,1
1034,1494-EJZDW,2019-04-01,,Two year,No,Mailed check,20.15,220.8,,,,,,,,Female,0,Yes,Yes,No,0
1035,1496-GGSUK,2019-12-01,2020-01-01,Month-to-month,Yes,Mailed check,25.7,25.7,DSL,No,No,No,No,No,No,Female,1,No,No,,1
1036,1498-DQNRX,2017-09-01,,Month-to-month,No,Mailed check,19.85,573.05,,,,,,,,Female,0,Yes,No,No,0
1037,1498-NHTLT,2015-03-01,,Two year,Yes,Electronic check,86.75,5186.0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
1038,1501-SGHBW,2019-08-01,2019-10-01,Month-to-month,No,Mailed check,45.85,81.0,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
1039,1502-XFCVR,2015-01-01,2019-11-01,One year,Yes,Electronic check,106.45,6145.85,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,No,No,No,1
1040,1506-YJTYT,2016-05-01,,Two year,No,Credit card (automatic),73.85,3371.0,DSL,Yes,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,Yes,0
1041,1508-DFXCU,2019-02-01,,Month-to-month,Yes,Electronic check,81.45,912.0,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,0
1042,1513-XNPPH,2018-12-01,2019-12-01,Month-to-month,Yes,Electronic check,89.4,1095.65,Fiber optic,No,No,Yes,Yes,No,Yes,Female,0,No,No,No,1
1043,1518-OMDIK,2017-05-01,,Month-to-month,Yes,Credit card (automatic),44.55,1462.6,DSL,No,No,No,No,No,No,Male,0,Yes,No,No,0
1044,1518-VOWAV,2019-04-01,2020-01-01,Month-to-month,Yes,Electronic check,74.65,703.55,DSL,Yes,Yes,No,No,Yes,Yes,Female,0,No,No,No,1
1045,1522-VVDMG,2019-05-01,2019-12-01,Month-to-month,Yes,Electronic check,89.75,608.8,Fiber optic,No,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,No,1
1046,1525-LNLOJ,2014-08-01,,Two year,Yes,Bank transfer (automatic),63.3,4189.7,DSL,No,No,Yes,No,Yes,No,Male,0,Yes,Yes,Yes,0
1047,1527-SXDPN,2015-07-01,2019-11-01,Two year,Yes,Bank transfer (automatic),96.25,4990.25,Fiber optic,No,No,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes,1
1048,1530-ZTDOZ,2016-01-01,,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,DSL,Yes,No,No,No,Yes,No,Female,0,Yes,No,,0
1049,1534-OULXE,2015-01-01,,One year,Yes,Bank transfer (automatic),49.7,2961.4,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,0
1050,1535-VTJOQ,2018-02-01,,Two year,No,Credit card (automatic),25.15,553.0,,,,,,,,Female,0,No,No,Yes,0
1051,1536-HBSWP,2020-01-01,,Month-to-month,Yes,Electronic check,49.9,49.9,DSL,No,No,No,Yes,No,No,Female,0,No,No,No,0
1052,1536-YHDOE,2018-09-01,,One year,Yes,Mailed check,62.1,1096.65,DSL,Yes,No,No,Yes,No,No,Male,0,Yes,Yes,Yes,0
1053,1539-LNKHM,2019-02-01,,Month-to-month,No,Mailed check,20.4,266.6,,,,,,,,Female,0,No,No,No,0
1054,1541-ETJZO,2019-12-01,2020-01-01,Month-to-month,No,Mailed check,62.05,62.05,DSL,No,No,Yes,Yes,No,No,Male,0,No,No,Yes,1
1055,1543-LLLFT,2015-01-01,,One year,Yes,Mailed check,98.3,6066.55,Fiber optic,No,Yes,Yes,Yes,Yes,No,Male,1,Yes,No,Yes,0
1056,1544-JJMYL,2017-11-01,,One year,No,Credit card (automatic),69.35,1927.3,DSL,Yes,No,Yes,Yes,Yes,No,Male,0,No,No,No,0
1057,1545-ACTAS,2016-02-01,,One year,Yes,Bank transfer (automatic),99.7,4977.2,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,0
1058,1545-JFUML,2014-03-01,,Two year,Yes,Electronic check,99.0,6994.6,Fiber optic,Yes,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,0
1059,1548-ARAGG,2019-10-01,,Month-to-month,Yes,Mailed check,58.5,224.85,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,Yes,Yes,0
1060,1548-FEHVL,2015-01-01,,Month-to-month,Yes,Electronic check,106.2,6375.2,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,Yes,No,Yes,0
1061,1550-EENBN,2017-07-01,,Month-to-month,No,Electronic check,104.35,3205.6,Fiber optic,Yes,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,0
1062,1550-LOAHA,2017-03-01,2019-11-01,Month-to-month,No,Bank transfer (automatic),84.15,2585.95,Fiber optic,No,Yes,No,No,No,Yes,Female,0,Yes,No,No,1
1063,1552-AAGRX,2017-08-01,,Month-to-month,No,Bank transfer (automatic),106.4,3211.9,Fiber optic,Yes,No,No,Yes,Yes,Yes,Female,0,No,No,Yes,0
1064,1552-CZCLL,2015-07-01,,Month-to-month,No,Credit card (automatic),20.0,1087.25,,,,,,,,Female,0,Yes,Yes,No,0
1065,1552-TKMXS,2016-08-01,,Month-to-month,No,Credit card (automatic),20.35,869.9,,,,,,,,Female,0,Yes,No,No,0
1066,1555-DJEQW,2013-12-01,2019-10-01,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,1
1067,1555-HAPSU,2014-03-01,,Two year,No,Credit card (automatic),23.9,1663.5,,,,,,,,Female,0,Yes,Yes,Yes,0
1068,1557-EMYVT,2016-07-01,,Two year,No,Credit card (automatic),115.05,4895.1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
1069,1559-DTODC,2018-07-01,,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,DSL,No,No,No,No,No,No,Male,0,No,No,,0
1070,1561-BWHIN,2018-07-01,,One year,No,Mailed check,19.8,344.5,,,,,,,,Male,0,Yes,Yes,No,0
1071,1563-IWQEX,2019-02-01,,Month-to-month,No,Mailed check,19.7,220.35,,,,,,,,Female,0,No,No,No,0
1072,1564-HJUVY,2019-10-01,,Month-to-month,Yes,Bank transfer (automatic),63.75,226.2,DSL,No,Yes,No,Yes,Yes,No,Male,0,No,No,No,0
1073,1564-NTYXF,2018-12-01,2020-01-01,Month-to-month,Yes,Electronic check,82.0,1127.2,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,Yes,1
1074,1565-RHDJD,2019-06-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),84.05,333.55,Fiber optic,No,Yes,Yes,No,No,No,Female,0,No,Yes,Yes,1
1075,1567-DSCIC,2019-05-01,2020-01-01,Month-to-month,Yes,Electronic check,94.0,773.65,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,No,No,Yes,1
1076,1568-BEKZM,2014-04-01,,Two year,No,Credit card (automatic),90.05,6333.4,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
1077,1568-LJSZU,2014-06-01,,Two year,Yes,Credit card (automatic),92.2,6392.85,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
1078,1569-TTNYJ,2019-05-01,2019-10-01,Month-to-month,Yes,Electronic check,78.75,412.1,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,No,Yes,1
1079,1571-SAVHK,2018-10-01,2019-10-01,Month-to-month,Yes,Mailed check,99.95,1132.75,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,No,No,Yes,1
1080,1573-LGXBA,2015-05-01,,One year,Yes,Credit card (automatic),97.55,5598.0,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No,0
1081,1574-DYCWE,2015-11-01,,Two year,No,Mailed check,19.95,1028.75,,,,,,,,Female,0,Yes,Yes,No,0
1082,1575-KRZZE,2019-10-01,,Month-to-month,No,Electronic check,55.2,220.65,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,No,0
1083,1576-PFZIW,2014-04-01,,Two year,No,Credit card (automatic),105.35,7511.9,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,No,0
1084,1577-HKTFG,2017-04-01,2019-10-01,Month-to-month,No,Bank transfer (automatic),19.65,655.85,,,,,,,,Female,0,Yes,No,No,1
1085,1579-KLYDT,2019-03-01,2019-10-01,Month-to-month,Yes,Electronic check,90.45,593.45,Fiber optic,No,No,Yes,No,Yes,No,Male,0,No,No,Yes,1
1086,1580-BMCMR,2018-07-01,,Month-to-month,Yes,Electronic check,87.3,1637.3,Fiber optic,Yes,No,No,No,No,Yes,Male,1,No,No,No,0
1087,1582-RAFML,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,60.1,60.1,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,Yes,1
1088,1583-IHQZE,2018-11-01,2019-11-01,Month-to-month,Yes,Mailed check,112.95,1384.75,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,1
1089,1585-MQSSU,2018-08-01,2020-01-01,Month-to-month,No,Mailed check,51.5,900.5,DSL,No,No,No,Yes,No,No,Male,0,No,No,No,1
1090,1587-FKLZB,2014-07-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,Yes,Yes,1
1091,1589-AGTLK,2019-08-01,2019-11-01,Month-to-month,Yes,Electronic check,45.35,141.5,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
1092,1591-MQJTP,2015-11-01,,One year,Yes,Bank transfer (automatic),93.65,4839.15,Fiber optic,Yes,No,Yes,No,No,Yes,Male,1,Yes,No,Yes,0
1093,1591-NFNLQ,2015-08-01,2019-11-01,Month-to-month,No,Credit card (automatic),80.0,4242.35,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,Yes,1
1094,1591-XWLGB,2014-03-01,,Two year,No,Credit card (automatic),19.85,1379.6,,,,,,,,Female,0,Yes,No,No,0
1095,1596-BBVTG,2016-12-01,2019-11-01,Month-to-month,No,Credit card (automatic),75.35,2636.05,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
1096,1596-OQSPS,2019-03-01,,Month-to-month,No,Electronic check,51.1,531.15,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,0
1097,1597-FZREH,2019-11-01,2020-01-01,Month-to-month,No,Electronic check,76.4,160.8,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,1
1098,1597-LHYNC,2017-08-01,2019-10-01,Month-to-month,Yes,Electronic check,95.0,2497.2,Fiber optic,Yes,Yes,No,No,No,Yes,Female,1,No,No,Yes,1
1099,1599-EAHXY,2015-02-01,,One year,No,Credit card (automatic),23.95,1506.4,,,,,,,,Male,0,Yes,Yes,Yes,0
1100,1599-MMYRQ,2014-12-01,,One year,Yes,Credit card (automatic),81.45,4983.05,Fiber optic,Yes,Yes,No,No,No,No,Male,0,Yes,Yes,No,0
1101,1600-DILPE,2019-02-01,,Month-to-month,Yes,Bank transfer (automatic),45.0,524.35,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
1102,1602-IJQQE,2019-09-01,2020-01-01,Month-to-month,No,Electronic check,75.35,338.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
1103,1608-GMEWB,2016-05-01,,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,0
1104,1612-EOHDH,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,45.15,45.15,DSL,No,No,No,No,No,No,Female,0,No,No,No,1
1105,1614-JBEBI,2019-06-01,,Month-to-month,Yes,Mailed check,20.7,137.6,,,,,,,,Female,0,No,No,No,0
1106,1618-CFHME,2019-09-01,2019-11-01,Month-to-month,Yes,Electronic check,75.9,143.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
1107,1619-YWUBB,2014-06-01,,Two year,Yes,Credit card (automatic),24.95,1614.9,,,,,,,,Female,0,Yes,No,Yes,0
1108,1621-YNCJH,2017-02-01,,Two year,Yes,Credit card (automatic),106.05,3834.4,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Female,0,Yes,No,Yes,0
1109,1622-HSHSF,2020-01-01,,Month-to-month,Yes,Mailed check,19.55,19.55,,,,,,,,Female,0,No,No,No,0
1110,1623-NLDOT,2016-07-01,2020-01-01,One year,No,Mailed check,33.55,1445.3,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,No,,1
1111,1624-NALOJ,2019-06-01,2019-11-01,Month-to-month,Yes,Electronic check,89.8,502.6,Fiber optic,No,Yes,No,No,No,Yes,Male,1,No,No,Yes,1
1112,1624-WOIWJ,2018-12-01,2019-10-01,Month-to-month,Yes,Mailed check,84.7,832.05,Fiber optic,Yes,No,No,No,Yes,No,Female,0,No,No,No,1
1113,1625-JAIIY,2014-04-01,2019-12-01,One year,Yes,Electronic check,83.0,5685.8,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,Yes,Yes,1
1114,1626-ERCMM,2018-02-01,2019-10-01,Month-to-month,Yes,Electronic check,94.55,1899.65,Fiber optic,No,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
1115,1627-AFWVJ,2017-09-01,,Two year,No,Mailed check,19.4,554.25,,,,,,,,Female,0,No,No,No,0
1116,1628-BIZYP,2020-01-01,,Month-to-month,Yes,Electronic check,85.0,85.0,Fiber optic,No,Yes,No,No,No,Yes,Male,0,No,No,No,0
1117,1629-DQQVB,2018-12-01,,Month-to-month,No,Bank transfer (automatic),50.1,709.5,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,0
1118,1635-FJFCC,2019-09-01,,Month-to-month,Yes,Credit card (automatic),44.05,202.15,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
1119,1635-HDGFT,2018-07-01,,Two year,No,Mailed check,20.5,398.55,,,,,,,,Female,0,No,Yes,No,0
1120,1635-NZATJ,2014-03-01,,Two year,No,Credit card (automatic),25.45,1789.65,,,,,,,,Male,1,Yes,No,Yes,0
1121,1636-NTNCO,2019-10-01,,Month-to-month,Yes,Credit card (automatic),50.95,207.35,DSL,No,Yes,No,No,Yes,Yes,Male,1,No,No,,0
1122,1640-PLFMP,2020-01-01,,Month-to-month,Yes,Electronic check,70.25,70.25,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
1123,1641-BYBTK,2019-08-01,,Month-to-month,Yes,Mailed check,20.2,98.35,,,,,,,,Male,0,No,Yes,No,0
1124,1641-RQDAY,2017-06-01,,Month-to-month,Yes,Electronic check,100.4,3217.65,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,Yes,Yes,Yes,0
1125,1642-HMARX,2014-06-01,,Two year,Yes,Electronic check,91.7,6424.7,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
1126,1644-IRKSF,2017-01-01,2019-10-01,One year,Yes,Electronic check,93.8,3124.5,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,1
1127,1656-DRSMG,2014-11-01,,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
1128,1657-DYMBM,2015-09-01,,Two year,No,Credit card (automatic),19.9,1110.05,,,,,,,,Male,0,Yes,No,No,0
1129,1658-BYGOY,2018-07-01,2020-01-01,Month-to-month,Yes,Electronic check,95.45,1752.55,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,1
1130,1658-TJVOA,2019-08-01,,Month-to-month,Yes,Electronic check,74.1,450.9,Fiber optic,Yes,No,No,No,No,No,Female,1,No,No,No,0
1131,1658-XUHBX,2015-03-01,,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,Fiber optic,No,No,Yes,No,No,Yes,Female,1,Yes,Yes,Yes,0
